rain_1h,rain_24h,rain_72h,api_14d,soil_moisture,slope,soil_depth,rock_strength,ndvi,drainage,seismic_zone,road_cut,pore_pressure,ground_tilt,displacement_rate,risk
4.1769,30.6696,61.1506,76.7762,18.2882,46.7893,3.569,4.2965,0.6638,2.6574,5,0.3904,8.397,0.1347,0.9395,0
12.5502,56.9145,136.7997,280.1033,41.6308,31.5638,3.004,3.7869,0.52,1.3478,4,0.5752,34.9098,0.9244,1.3427,1
1.8464,13.5084,18.6372,28.5404,21.1476,29.9345,3.7118,4.9649,0.569,2.1036,5,0.4046,26.1551,0.1548,1.3684,0
14.5799,71.0471,205.3321,254.6988,34.7767,44.6916,4.3333,4.6683,0.4593,1.3487,5,0.7376,38.6272,1.0434,2.3998,3
7.8658,35.9032,57.435,104.8732,20.6122,24.1436,3.3031,2.4618,0.3135,2.3074,5,0.8602,16.4505,0.3545,1.6799,1
27.1777,88.3692,109.9712,169.3888,32.0523,25.8422,1.385,2.5185,0.5693,2.6676,4,0.9363,12.773,0.8087,0.0119,1
18.2853,48.5479,114.2139,232.0267,33.5261,38.1466,4.433,3.9684,0.8242,2.5023,5,0.8906,34.5208,1.2599,1.3761,1
8.4552,135.7496,295.0482,455.9364,49.9232,29.8432,3.7602,5.2707,0.5261,2.3637,4,0.5948,49.2073,0.1167,0.7402,3
17.359,40.1463,47.7307,88.9273,23.8951,32.959,3.3702,5.4666,0.3976,3.8503,5,0.718,15.7269,0.0576,0.671,0
73.5957,163.8753,335.2611,226.0539,33.2014,31.6925,1.6177,5.0629,0.6734,2.7323,5,0.5252,37.62,0.2012,0.154,2
24.2553,63.6374,93.4359,56.2752,23.2892,35.7006,3.1315,4.1493,0.5378,2.3876,5,0.9411,28.3595,0.5645,1.3405,1
22.4834,67.652,160.4542,113.8698,26.0726,44.2599,2.6121,5.7649,0.6569,3.0648,5,0.6716,27.0305,0.9052,0.0026,1
23.121,68.5103,173.6267,331.0784,31.8063,33.7247,2.3053,3.5775,0.6859,3.0693,5,0.9609,41.9584,0.5988,2.4903,2
4.9565,19.3975,21.8454,47.8478,22.6323,38.1515,3.2772,3.959,0.5342,2.847,5,0.6792,12.4854,0.5641,0.5211,1
14.2827,37.9109,55.3492,61.1164,17.4218,16.5986,2.9176,2.8791,0.6539,4.2452,5,0.7816,19.7804,1.071,0.6655,0
11.1748,62.9005,173.2294,180.7631,31.6278,32.6103,2.9769,3.9547,0.5954,2.1508,4,0.5962,33.3203,0.3085,0.0668,1
2.6326,29.5794,76.5644,119.1031,18.0238,26.2542,4.0657,3.4383,0.3442,3.3591,5,0.7416,14.6019,0.262,2.2208,0
17.8992,66.5108,111.0022,115.8993,28.0992,23.2495,3.63,5.8379,0.5318,3.3003,5,0.8402,28.5824,0.021,1.1173,1
9.9533,26.6361,63.3038,129.2367,30.3936,25.9748,2.954,5.641,0.4921,1.7277,4,0.6463,15.7562,0.3948,1.7153,0
3.0831,18.4229,37.7674,54.355,23.1132,30.327,2.8399,4.3633,0.4039,2.9289,4,0.5875,11.2263,0.0602,0.3468,0
31.5329,86.9988,147.5327,305.5084,37.8232,40.3272,2.9906,4.7669,0.4899,2.0236,4,0.6668,39.4937,0.7957,3.9677,3
10.8371,27.255,81.657,138.4737,27.9157,22.3889,3.1773,3.6958,0.6873,2.6477,5,0.6127,25.1296,0.0764,1.0598,0
17.1857,53.6409,69.9512,45.6649,20.2449,33.2451,3.9256,1.7633,0.6018,3.3459,5,0.7736,19.3037,0.4937,3.259,1
9.9937,77.5257,229.0509,495.673,39.4543,29.1266,2.4617,3.5375,0.3588,2.6855,5,1.0,28.0556,0.4181,1.7485,3
8.3502,22.1002,44.3026,89.8199,33.1393,30.3786,4.7126,5.048,0.4556,1.2861,5,0.3638,20.7353,1.2842,1.067,1
24.1063,101.3509,250.7574,393.596,36.9851,41.0221,3.9263,4.7382,0.602,3.0756,5,0.4577,35.4408,0.3054,1.0397,2
21.5672,78.7288,117.6949,162.0284,33.0156,37.3049,0.9359,3.9079,0.5996,1.6581,5,0.7038,18.8004,0.4587,0.7785,1
18.3416,62.6007,150.6107,235.9012,27.0388,43.6992,3.4768,5.0395,0.5583,2.3159,5,0.7928,28.1958,0.4281,0.7929,1
12.6193,39.5108,92.6995,102.2277,22.2956,31.764,4.3367,3.8292,0.6979,3.3413,5,0.4518,11.3881,0.2208,0.883,1
10.9351,45.0187,76.0342,141.2404,27.1833,27.4325,3.7498,3.1584,0.648,1.899,5,0.8888,20.3774,0.271,0.6602,1
18.7737,64.5445,192.1606,234.8665,28.8881,31.2091,3.0289,5.0396,0.5257,2.8983,5,0.8653,29.5503,0.1596,0.1446,0
1.7334,20.8503,25.8181,45.0975,22.1862,34.94,3.345,3.6882,0.5122,2.1644,5,0.9661,29.9658,0.7501,4.6062,2
0.5816,7.6739,21.1623,46.2703,29.2651,34.4126,3.5605,5.3266,0.5738,1.2439,4,0.7677,17.0035,0.4524,1.0737,0
2.6218,6.0316,17.95,28.484,15.989,24.3249,4.0926,2.3023,0.3291,2.1612,4,0.9281,18.3845,0.5225,1.3053,0
4.3774,14.9979,21.2646,20.2981,27.0362,33.7239,2.1264,3.7305,0.638,2.1993,5,0.8515,13.4222,0.1079,0.0953,0
15.9305,62.6169,120.7054,210.6496,27.8518,34.8258,2.8555,4.8972,0.4367,1.8252,5,0.9749,34.4625,0.8594,1.1435,2
7.7689,21.413,36.6826,43.9457,22.4797,53.1398,4.8747,4.7939,0.7572,2.6126,5,0.6048,28.2641,0.4863,1.7326,0
1.733,13.1448,25.4448,18.142,17.9269,48.0148,3.4297,4.0789,0.3774,2.6449,5,0.8407,23.1007,0.755,2.0063,1
18.6339,78.7044,169.487,302.2157,38.0429,26.1741,4.7751,4.5873,0.648,2.3407,5,0.6181,30.9303,0.1567,0.1529,2
29.0799,88.0566,160.9111,318.7247,38.9524,30.7009,6.087,4.4402,0.3411,2.3579,5,0.6907,39.535,0.4741,1.69,2
20.6516,108.9133,114.8304,147.0063,29.3597,21.2925,2.9572,2.811,0.5161,3.0068,5,0.1794,29.0683,0.4486,1.7725,2
7.8631,58.9022,145.0002,139.3989,33.6121,28.2743,2.3224,3.9364,0.6514,1.7711,5,0.6425,27.0063,0.11,2.2572,0
35.7724,81.8974,120.7626,150.2807,28.3489,35.5248,3.161,4.5274,0.7193,3.3288,5,0.7447,32.891,0.2779,0.5996,0
34.6614,88.3703,149.0906,160.3313,28.0666,42.6468,4.3891,4.8062,0.7127,2.2179,5,0.7149,33.6205,1.1208,1.2319,2
31.7996,82.5234,219.742,208.1708,35.8451,27.1673,4.515,4.2349,0.6893,2.3839,4,0.7943,37.0273,0.1206,0.1698,2
4.1469,16.717,18.4974,20.8354,23.3911,27.7668,5.4448,3.748,0.7038,2.0363,4,0.8369,23.4934,0.2876,0.6142,0
1.3788,3.1654,9.017,18.2226,31.4141,15.8217,3.3669,2.9655,0.7148,1.8863,5,0.5695,20.257,0.5437,1.7321,0
5.074,12.6755,30.3751,23.7259,25.536,31.6987,3.8393,5.0528,0.5264,3.2127,5,0.977,23.7955,0.215,0.721,0
17.8726,57.9414,106.4617,220.1914,36.9771,24.5007,2.7594,4.9428,0.5495,2.0967,5,0.3974,29.1212,0.1545,0.3401,0
2.4554,13.8859,35.3628,70.5189,19.517,28.7645,1.1437,5.2872,0.687,2.9125,5,0.7563,13.7742,0.0606,0.6572,0
2.6873,12.3007,22.2711,18.907,22.0505,25.9851,3.3643,3.2216,0.7413,2.8463,4,0.2021,29.8578,0.2676,0.0944,0
1.8473,13.8812,38.6357,39.6414,24.7455,32.2459,2.3616,4.422,0.578,2.4484,5,0.9555,2.5371,0.1582,1.6424,0
23.8143,62.6442,135.7611,216.3284,23.2264,18.9382,3.979,3.6077,0.5276,3.2763,5,0.5725,26.7724,0.9209,0.0798,0
8.1707,26.9962,52.2645,84.0064,23.179,21.2636,1.7067,4.3464,0.5233,2.6604,5,1.0,23.3025,1.7874,2.5484,1
2.7145,35.2439,57.5626,123.0816,24.3288,50.034,2.7346,7.2067,0.4891,1.2808,5,0.3567,18.6734,0.1994,0.3327,0
0.2478,1.9441,5.7596,6.0455,15.475,22.7006,3.6409,5.2036,0.6577,2.212,5,1.0,21.2432,0.1488,1.5779,0
1.4907,19.6239,28.2111,32.5634,16.5793,24.2257,3.7351,3.5444,0.744,4.2761,5,0.6721,22.2886,0.4889,1.246,0
3.2643,16.3482,17.768,22.2618,24.2902,47.6953,3.3573,4.0474,0.6597,2.6283,5,0.6128,15.6451,0.6041,1.3137,0
27.6502,67.3189,162.459,331.713,44.0912,56.2405,5.0806,3.9379,0.5943,2.5506,5,0.6422,39.3432,1.1265,5.9406,3
5.2947,19.0183,44.0443,45.3117,14.914,23.6275,4.8125,4.4239,0.846,3.2152,4,0.948,16.4781,1.0883,0.4633,0
22.5438,66.9568,172.2895,277.637,32.3563,30.054,2.7841,2.7761,0.5976,3.4771,4,0.4043,26.1345,0.3243,2.3543,2
8.4997,26.2665,34.1123,31.5868,15.8655,35.7324,4.8485,4.6237,0.778,2.0302,4,0.8221,27.7587,0.87,3.119,1
14.2518,75.114,136.798,214.5677,35.3649,46.8296,4.986,2.1824,0.4572,2.6112,4,0.8768,34.3364,1.0341,3.4763,2
5.31,30.1448,84.8407,102.4311,21.1762,25.1051,3.2885,2.6273,0.6271,2.5991,5,0.6906,17.9501,0.534,2.3208,1
36.2505,137.5396,159.5253,318.6563,54.2066,31.0378,3.4409,6.3017,0.4714,1.7207,5,0.6312,55.8561,0.8005,0.7659,2
4.0143,16.0117,22.3174,20.4594,23.6012,39.2187,3.3544,3.9392,0.4795,2.4728,5,0.6846,14.2347,0.5875,0.9822,0
4.8606,23.3924,46.2504,53.8616,27.1796,36.4781,2.8195,5.7262,0.4942,2.7326,5,0.6226,29.1375,0.3527,0.0013,0
19.342,94.4561,120.0402,212.7631,35.9666,29.9908,2.9089,3.4898,0.6079,2.4789,5,0.5035,31.6103,0.341,0.8903,1
5.831,28.9298,34.2433,61.6763,19.5927,31.9294,4.5874,2.1985,0.5397,3.8241,5,0.802,17.8189,0.3594,0.9377,0
4.1385,12.5609,16.0907,17.1152,22.579,22.0008,3.7936,3.2493,0.3308,3.0728,4,0.8282,18.747,0.1407,0.4511,0
16.5086,97.7132,272.0948,591.3519,54.3049,31.0946,2.9012,6.988,0.5433,2.8079,4,0.6638,35.1327,0.0913,0.2094,2
3.4177,9.2239,25.4731,33.155,17.6682,30.8689,2.5666,2.8893,0.5186,2.6188,5,0.6462,14.9878,0.7995,0.4908,0
39.2075,95.5357,194.8737,406.7678,47.6936,34.8574,2.7177,6.0765,0.3726,3.0612,5,0.7828,34.8862,1.5032,1.9349,3
1.0446,11.9904,33.9018,45.5672,17.1084,28.5574,3.2525,4.6452,0.6589,2.4587,5,0.7202,16.2469,0.0915,0.188,0
7.0131,23.3876,32.6129,46.0176,33.3049,36.7723,4.2219,4.4198,0.6865,1.6543,5,0.5353,18.6739,0.2086,0.1056,0
2.6513,20.183,23.102,17.5909,18.4735,41.1017,2.6259,3.5514,0.6802,1.8517,5,0.3329,21.8266,0.0653,0.4897,0
3.4586,43.4793,102.9094,117.7113,25.5345,34.2434,4.2115,3.3988,0.8214,2.7533,5,0.6628,29.4074,0.1717,0.5713,1
13.1397,33.6233,72.8344,108.5197,22.9171,35.8141,3.5773,4.8641,0.4541,3.3782,4,0.6064,27.4752,0.1977,0.0518,0
27.2481,68.2221,130.0203,277.4839,38.2173,33.4252,3.5286,5.6193,0.4573,2.3355,5,0.4773,39.4426,0.0371,0.0711,1
3.0095,57.8718,139.5398,146.2592,32.4535,33.0007,4.3232,4.4963,0.5955,3.1532,5,0.8911,30.6736,0.189,2.1048,2
10.0894,33.0169,86.6598,147.8565,21.7116,27.2275,4.159,5.0396,0.5845,2.8769,5,0.451,26.6226,1.012,0.0281,0
2.0451,25.9071,31.9633,69.802,16.0263,35.532,2.1359,3.8744,0.6174,3.313,4,0.5571,3.9367,0.1134,0.5848,0
21.2668,78.1603,222.4362,369.2462,42.0003,32.2217,2.4244,6.4731,0.7087,1.9198,4,0.8651,45.1149,0.1166,1.0169,2
3.4547,27.7038,41.1623,71.928,20.0392,49.7453,3.1934,4.5386,0.5667,1.8991,4,0.8578,10.0079,0.3315,0.9615,0
4.2289,30.1166,63.2273,61.3008,18.1529,45.5868,3.7204,6.3332,0.7343,3.6814,5,0.3638,27.4374,0.1676,1.4012,0
12.7834,90.3837,103.3103,141.0496,34.5039,36.0868,4.6281,3.3348,0.4997,1.5451,4,0.6803,34.181,0.4118,2.4898,2
3.7599,8.4309,18.5905,28.6111,27.6936,26.8955,3.4586,4.255,0.5341,2.8327,4,0.5699,27.781,1.6948,0.4525,0
16.2451,48.0832,52.8908,53.0656,25.8644,24.1007,4.9333,5.3715,0.4556,3.5646,5,1.0,17.6244,0.2918,0.7342,1
3.637,28.7516,46.7065,28.9924,23.6698,42.5291,2.764,4.442,0.1565,2.8576,4,1.0,14.7879,0.48,2.0233,1
1.4848,14.1503,37.3522,25.4321,19.7599,35.102,2.9162,4.8177,0.3725,3.4695,5,0.575,11.3015,0.0762,0.382,0
17.8475,44.7426,79.3807,55.8878,28.9689,36.8411,3.1249,3.3222,0.7163,3.4171,5,0.5867,21.349,0.2994,1.623,1
0.6927,2.2555,5.6978,10.3322,13.3685,19.0433,2.6645,3.8945,0.7433,3.1043,5,0.7123,6.2571,0.4208,1.0008,0
2.9703,15.3967,41.5587,24.9603,22.0496,40.4195,4.4435,3.4247,0.4337,2.8259,5,0.8902,28.1156,0.8374,3.0419,1
2.1725,21.3956,51.409,61.8228,19.1797,36.6354,0.9072,4.2145,0.7211,1.9151,5,0.8115,11.9501,0.7098,0.3475,0
18.3392,46.0088,137.6668,259.4123,35.3365,24.1166,2.9468,4.1116,0.2843,1.7254,5,0.5018,18.7882,0.0075,2.7858,2
5.8364,21.1151,51.5295,48.7476,22.5979,29.2278,4.4334,3.771,0.4659,2.4681,5,0.895,26.25,0.2883,1.8918,1
2.8862,12.5648,13.2897,15.2379,26.0062,35.1097,3.1189,4.9323,0.5392,1.4744,5,0.6404,22.9019,0.1044,0.4646,0
9.9201,30.0735,34.62,21.7532,31.8114,33.4197,4.3656,3.2348,0.737,2.9636,4,0.4771,21.4364,0.0847,0.7629,0
6.4508,32.92,87.3517,61.4295,21.0133,30.6626,5.3779,2.1508,0.8348,4.0671,5,0.9826,26.2572,0.5451,1.1938,0
4.0228,10.3828,26.3076,51.4642,16.5571,32.1721,3.4723,3.7284,0.5398,2.6269,4,0.9334,20.6529,1.2011,0.1863,0
42.4117,104.0585,207.7576,176.8653,40.3344,30.9842,4.452,6.4524,0.5911,2.8252,5,0.4971,35.9653,0.0721,0.4245,1
7.7098,71.3127,108.173,158.8443,28.4616,34.2205,5.5772,4.8099,0.7353,1.8683,4,0.8258,40.9924,0.1651,0.4768,1
33.1779,86.2712,122.2549,159.7839,29.9819,44.7719,3.7619,3.4538,0.8922,2.5199,4,0.9344,21.2079,0.3067,0.9465,1
3.1106,18.794,40.3603,69.1674,23.4475,12.4667,3.3567,4.745,0.7544,2.6403,5,0.884,20.0761,0.2873,0.1312,0
0.6609,4.0032,5.1669,10.004,19.7406,31.1052,4.2122,4.1659,0.4427,2.4516,5,0.5923,31.8947,0.6502,0.3043,0
1.4768,21.552,40.8671,25.7464,19.5776,34.4121,4.4658,4.6876,0.7139,2.846,4,0.5134,29.3145,0.4395,1.7071,0
5.2041,41.8422,86.1381,118.0709,29.4398,35.368,3.3651,5.1807,0.516,2.1963,4,0.6151,28.2151,0.0159,0.6726,0
17.741,42.2167,114.1235,177.7669,28.3729,30.0247,2.9645,4.4935,0.7821,2.6744,5,0.5901,37.1203,1.2044,0.7684,0
10.0068,36.5156,71.1691,84.693,27.7249,18.9462,4.9457,4.4205,0.6823,2.8892,5,0.2033,26.9848,0.9383,0.7656,0
7.5242,22.5824,54.4266,101.698,15.6719,35.624,3.1564,5.7865,0.467,3.4442,5,0.77,22.1123,0.6001,0.7082,0
8.9945,50.8059,120.0825,124.5706,21.3891,46.8188,4.4744,4.8397,0.7437,2.6538,5,0.469,27.9954,0.0962,1.151,0
8.9067,33.5429,62.4909,84.6015,20.8885,20.7291,3.6366,4.4948,0.6688,2.2356,5,0.6318,28.5697,0.5441,0.9167,0
19.8987,77.4873,176.0715,257.774,38.4664,39.9106,5.0443,4.3422,0.6518,2.5103,5,0.8498,41.2722,0.5043,2.4171,2
10.0381,53.9047,121.6562,194.3598,30.6685,30.3718,2.6359,3.7341,0.6039,2.88,5,0.8621,25.9676,0.303,0.7473,1
8.2046,33.229,88.8439,77.8194,21.8324,32.5094,2.6341,3.0545,0.5319,2.0419,5,0.8286,22.0257,1.5053,1.1063,1
0.9692,11.0259,14.201,23.1363,21.0238,24.5768,4.169,4.9704,0.6802,2.1582,5,0.8679,23.8071,0.049,0.7236,0
3.1157,23.8725,58.0699,50.9719,20.2813,30.3244,2.3827,5.5766,0.8862,2.6751,4,0.8588,18.8314,0.2588,0.4158,0
22.9321,51.6673,137.3691,241.4338,40.1796,43.4004,3.505,4.7278,0.8481,1.365,5,0.8904,28.1791,0.2127,0.5756,2
9.8739,23.1755,40.3741,52.6224,28.8202,37.6612,4.7936,4.8659,0.576,2.5164,5,0.6585,26.2496,0.438,0.1032,1
9.6532,39.0954,74.9243,163.6503,28.8494,46.8585,1.7937,3.4129,0.3265,2.3258,5,0.6577,10.0393,0.3731,1.2461,1
35.7153,86.8827,201.9405,171.4777,34.2711,42.4193,3.7619,3.7038,0.5288,2.9493,5,0.3923,37.4117,0.9233,1.388,2
16.3721,49.1077,100.8117,116.8909,22.9017,36.5127,4.4906,3.0182,0.619,2.0632,5,0.6583,17.2881,0.3718,0.6191,2
30.3241,85.9363,244.6123,445.7227,44.7373,46.9515,3.3767,4.0505,0.6371,2.3299,5,0.4075,43.4826,0.8288,2.3464,2
17.3735,40.9893,110.3383,168.7121,20.3425,36.5119,2.5656,5.2832,0.7168,2.5715,5,0.5238,20.9751,0.2184,3.3143,1
3.0935,9.748,28.6144,24.6579,21.7829,39.6239,3.1637,3.6026,0.6944,2.1667,5,0.9788,15.6613,0.2754,1.2981,1
11.6592,72.1426,154.8969,143.8708,30.1178,30.6274,2.6453,4.2253,0.6963,1.9939,5,0.5105,26.6816,0.8907,0.5204,1
7.4751,30.8067,67.6788,113.9083,26.9249,33.5324,3.4622,5.0025,0.5177,2.1943,4,0.7627,37.9443,0.1031,1.2806,1
2.6825,21.7733,29.9809,52.8521,28.0016,27.4206,3.151,5.5081,0.532,1.3121,5,0.3757,23.6716,0.2911,0.311,0
0.4749,6.3732,14.6748,15.986,18.6939,40.9167,2.9381,2.653,0.4594,1.9891,5,0.9662,4.7137,0.9981,2.1084,1
5.39,35.8828,91.82,113.6602,26.1945,23.5736,3.8195,3.8233,0.6338,2.9508,5,0.9605,17.5164,0.1902,0.1168,0
5.1722,16.0696,30.3623,38.1622,19.7447,39.2588,4.8212,3.5617,0.7125,1.6624,4,0.4151,25.2223,0.1698,0.4051,0
10.2067,34.7731,92.3291,64.8339,26.2239,31.4748,3.695,3.4233,0.739,1.9347,4,0.9028,16.1407,0.5035,1.271,0
0.7168,2.8292,5.7524,7.3627,16.989,42.37,4.6093,3.917,0.2739,2.4157,5,0.5689,15.9575,0.5763,1.7722,0
2.6725,16.3472,30.1174,22.8541,20.3919,39.007,4.8209,2.3525,0.6612,3.0083,5,0.4997,13.516,0.2636,0.611,0
23.7428,81.2908,157.1144,290.5495,40.3243,47.5652,2.872,3.9324,0.4645,1.8221,4,0.6272,37.5224,0.7813,3.2135,3
11.4341,40.7842,73.7688,153.2546,28.7355,38.8462,3.6474,4.335,0.6767,2.1874,5,0.6778,26.7776,0.4094,0.4207,2
7.9319,42.148,117.955,192.4258,24.3695,20.4237,3.0175,3.2569,0.4637,3.3991,5,0.9483,32.343,0.6596,0.5541,1
20.7078,74.9458,205.2681,195.8718,35.4673,32.4644,2.0661,3.8183,0.6955,2.6815,5,0.6481,25.7501,0.2006,2.3032,2
9.7881,58.8333,61.3476,87.135,24.0408,23.6239,3.7202,4.3196,0.5158,2.9869,5,0.7922,19.6848,0.5596,0.7628,1
3.9363,11.202,13.8867,8.9435,15.7344,28.8538,2.4531,4.4198,0.5186,1.945,5,0.7394,20.0252,0.4318,1.6288,0
6.6429,35.6579,91.4159,91.2262,24.6018,45.0898,3.8359,2.6656,0.7045,2.1971,5,0.5787,20.5016,1.8319,3.2571,2
9.7544,28.159,38.5885,57.9678,21.2308,38.1003,1.9997,5.0003,0.5283,3.1963,5,0.5114,15.3439,0.5513,0.0816,0
1.0545,4.8814,11.6795,16.5642,19.7327,27.4086,3.5539,5.0243,0.7246,2.7965,5,0.8646,20.3292,0.1428,0.176,0
11.5972,60.2544,116.1526,187.3734,28.7492,24.8903,1.9863,3.5576,0.6964,2.9387,4,1.0,31.9458,0.1276,0.726,0
2.3338,10.0303,24.8562,41.7531,21.9174,33.2623,4.0065,5.9779,0.5855,3.0041,5,0.6398,27.1606,0.7505,0.2774,0
30.6113,68.3925,72.3556,78.5201,23.9662,23.2675,3.046,4.7558,0.541,3.099,5,0.5245,16.2611,0.0842,0.6023,0
18.2442,59.8843,150.8801,124.46,31.0963,27.6309,2.9592,4.6113,0.7659,2.3551,5,0.6758,33.24,0.3227,1.8875,1
15.5963,62.0129,121.2892,255.1053,34.1407,35.4961,4.4139,4.9831,0.7079,1.9337,4,0.8944,38.9491,0.8226,1.4279,2
3.635,11.2677,22.6525,42.5964,19.0784,42.2425,3.1106,3.267,0.8135,2.1689,5,0.6167,6.6514,0.4697,2.8478,0
26.2824,62.8117,116.7652,93.4408,33.6525,37.8701,3.4998,3.9466,0.3734,2.3366,5,0.526,40.1385,1.3951,2.5234,2
9.0674,57.0361,165.8373,208.6228,36.4758,14.6697,3.2212,4.9176,0.5624,1.2349,5,0.6399,20.4567,1.4926,1.1746,2
5.0325,26.7153,63.0107,112.6602,31.2367,35.4349,3.8567,3.5022,0.5408,2.875,5,0.6737,35.3957,1.4327,2.4912,1
8.9619,47.7638,79.0935,60.9775,19.0677,33.5763,4.3387,3.9476,0.6666,3.1148,5,0.6783,16.4103,0.0421,2.7734,1
40.6436,118.6333,143.8294,246.0618,39.9592,36.3111,4.1521,4.901,0.4766,2.6531,5,0.8939,27.1239,0.3544,0.8644,2
18.008,57.0515,149.8932,149.2325,26.6437,45.9297,2.98,4.6099,0.4949,2.1878,5,0.8386,39.367,0.9693,2.6717,2
4.8807,15.4331,40.5917,80.8515,19.0872,16.4941,4.4881,4.3209,0.6053,2.6461,5,0.7224,9.3352,0.0057,0.3997,0
1.9747,32.5643,73.9131,75.1806,22.8081,28.2712,2.5753,4.3626,0.3562,1.5663,5,0.3752,20.5255,0.0208,1.5634,0
1.2122,23.6148,56.3369,49.4922,29.6806,37.7273,2.7318,4.1251,0.3385,1.511,5,0.2884,29.7536,0.5053,0.3259,1
12.5479,47.975,93.1716,140.3978,30.8477,20.3472,3.285,5.1528,0.585,3.6051,4,0.6753,16.5784,0.1234,1.0486,0
13.2184,30.0913,56.2397,47.4439,26.2929,44.8076,4.3421,6.3901,0.945,1.3612,5,0.6878,28.4908,0.4584,1.6285,0
6.2093,19.881,24.9402,47.1875,21.9446,35.9469,2.3469,4.5927,0.6148,3.0787,5,0.839,12.8817,0.5083,0.9275,0
2.6391,33.6864,97.609,199.1566,27.9325,39.7727,4.2023,5.582,0.5511,3.4163,4,1.0,24.4821,0.2804,0.6306,1
6.2623,59.8995,101.9678,104.1559,28.984,28.4325,3.3507,3.8633,0.6561,2.5681,5,0.6496,26.2657,0.464,0.5048,1
0.3037,1.6698,1.7534,2.8274,18.2416,39.5101,3.0096,3.6184,0.6752,2.5386,5,0.59,15.451,0.1093,0.2494,0
7.2589,36.4502,90.9113,64.992,22.9651,41.5478,4.388,3.5118,0.5833,2.6834,5,0.4471,28.4646,0.3391,0.6991,2
3.8603,9.0049,25.0765,17.8979,18.2467,34.863,2.6776,3.3817,0.5121,1.2883,5,0.9107,16.1756,0.2879,0.6673,0
4.2136,52.936,148.175,317.5464,30.703,34.8752,5.4571,4.0065,0.3961,2.2009,4,0.6105,41.3331,1.0301,5.0413,2
3.4684,17.7144,27.563,40.5077,22.5005,35.1627,3.241,5.1861,0.7171,3.433,4,0.6658,22.9903,0.1161,0.8303,0
8.739,58.1503,87.8994,144.349,29.3681,26.0932,3.5349,5.3029,0.5388,2.6505,4,0.8307,14.2942,0.1914,1.0363,0
2.8342,51.169,140.0595,267.5341,34.1733,31.8198,4.7886,3.7903,0.6617,2.4848,5,0.4732,35.3688,0.1109,1.8974,2
48.938,118.5256,145.3982,236.5094,37.3429,31.7798,3.5583,3.9761,0.7374,2.6225,5,0.5249,37.7738,0.156,1.02,2
10.0121,70.9195,90.1158,162.6715,37.7903,36.0672,4.47,4.298,0.5601,2.1584,5,0.6036,29.4205,0.3212,2.1719,2
4.9677,36.5051,95.9679,124.1581,24.808,40.9986,1.6422,4.5341,0.4095,1.8382,5,0.488,18.8624,0.1462,0.1433,0
33.4862,85.214,122.1674,264.0594,32.4721,24.5317,3.0017,4.8867,0.5706,3.1405,5,0.4264,27.3198,1.1328,0.5777,1
21.8193,67.2314,67.4535,132.6568,32.0518,31.9999,3.7571,3.9009,0.5798,2.0167,5,0.7302,20.436,1.5264,1.3643,1
1.9699,25.1777,54.1933,35.1069,19.3938,44.8516,4.3733,4.0996,0.6644,3.9163,5,0.7722,23.6143,0.29,1.7434,1
0.93,18.2262,39.3074,29.6486,22.1865,27.0513,4.0927,5.6547,0.5257,2.3982,5,0.8009,18.8743,1.4501,0.372,0
21.7241,118.2281,272.2861,551.3475,47.4575,26.422,4.0084,4.0214,0.519,2.7976,4,0.8857,48.1047,0.4176,1.0825,3
45.2215,110.6715,248.7094,467.8785,43.1233,34.6184,4.355,3.7254,0.5499,3.5827,5,0.904,40.0287,0.7553,3.032,3
0.1308,1.6847,2.8215,3.0085,18.2925,39.7551,3.8275,4.2145,0.6483,2.8625,5,0.6667,18.0022,0.0915,0.5515,0
9.6854,32.3957,76.2734,165.2213,34.4744,33.0914,1.4711,4.3781,0.717,1.7492,4,0.748,38.16,1.8493,2.5975,1
24.1403,85.1347,196.5864,179.8154,33.9617,43.6317,4.698,2.7591,0.9033,2.2246,5,0.8389,33.3069,0.6977,1.7258,2
28.9835,98.2094,225.241,274.2226,41.6881,39.8544,2.6461,3.8563,0.8508,1.5486,5,0.7306,34.4046,1.1426,0.7005,2
37.3517,94.7418,270.2124,487.121,41.5213,39.7346,3.6823,4.72,0.5826,2.4539,5,0.878,46.2181,0.7051,1.7549,3
8.9647,34.4827,45.8256,39.7034,28.2426,37.4329,3.5629,6.3045,0.5066,1.9547,5,0.5457,21.0356,0.0695,1.2578,0
3.2891,10.1767,26.1626,25.9465,18.4547,51.6212,3.4426,3.7711,0.519,2.4394,5,0.7282,9.2464,0.3701,1.1712,0
8.0405,38.97,50.6096,48.9639,25.4475,31.3587,2.4046,5.0649,0.4294,3.4036,5,1.0,15.7932,0.3176,0.5352,0
3.6758,19.4516,54.8238,77.1922,21.6914,16.9718,1.6552,4.4792,0.6162,3.597,4,0.5498,15.7193,0.0146,3.4184,0
4.2234,21.1473,21.5943,16.7808,26.2674,45.834,2.4979,5.46,0.4712,1.5176,5,0.5376,30.9337,0.6461,1.8995,0
0.5731,6.8116,12.7428,17.2089,24.4176,29.3384,4.1436,3.6811,0.4561,1.5075,5,0.6625,26.9087,0.2233,0.5239,0
3.6992,15.4589,40.0219,50.4485,27.4477,33.863,2.098,5.4032,0.4647,2.6175,4,0.814,32.6585,0.0219,0.5013,0
